group,time,pulserate,systolicbloodpressure,diastolicbloodpressure,quaternion,euler,acceleration
7,2019-03-08T20:49:50.216Z,95,116,69,"[-0.41734251379966736, -0.20916472375392914, 0.7057331800460815, 0.5329315662384033]","[98.2370376586914, 54.292396545410156, 165.1482391357422]","[-0.02044031023979187, 0.29686638712882996, 0.6536106467247009]"
7,2019-03-08T20:49:51.222Z,95,116,69,"[-0.2405737340450287, -0.3709850311279297, 0.5634376406669617, 0.6978771090507507]","[81.59576416015625, 52.082889556884766, -172.3061981201172]","[0.06104717403650284, -0.10366922616958618, 0.18051204085350037]"
7,2019-03-08T20:49:52.228Z,95,116,69,"[0.28271082043647766, -0.5317428708076477, 0.2265525907278061, 0.7655050158500671]","[62.865142822265625, 43.314788818359375, -112.17730712890625]","[0.039601318538188934, -0.008892245590686798, -0.09615769982337952]"
7,2019-03-08T20:49:53.234Z,95,116,69,"[0.6583932042121887, -0.5831543207168579, -0.11538703739643097, 0.46166566014289856]","[66.08815002441406, 43.66059112548828, -40.86553955078125]","[0.028924837708473206, -0.06655310839414597, -0.2979259192943573]"
7,2019-03-08T20:49:54.241Z,95,116,69,"[0.6456906795501709, -0.6791648268699646, -0.16020949184894562, 0.31008338928222656]","[88.0752182006836, 38.90913772583008, -13.588213920593262]","[-0.20868338644504547, -0.023990701884031296, 0.09310479462146759]"
7,2019-03-08T20:49:55.247Z,95,116,69,"[0.6808089017868042, -0.6851384043693542, -0.2055145651102066, 0.1576341837644577]","[91.53759002685547, 29.724815368652344, 4.42317533493042]","[-0.2268749177455902, -0.19582907855510712, 0.28644609451293945]"
7,2019-03-08T20:49:56.253Z,95,116,69,"[0.7653222680091858, -0.5306604504585266, -0.32895225286483765, 0.15643486380577087]","[72.74073028564453, 42.03131866455078, 8.491265296936035]","[-0.042549051344394684, -0.006219018716365099, 0.15136218070983887]"
7,2019-03-08T20:49:57.259Z,94,116,69,"[0.738413393497467, -0.5192431807518005, -0.2837566137313843, 0.3234417140483856]","[62.80195999145508, 49.02093505859375, -16.202938079833984]","[0.06379707902669907, -0.1443895697593689, -0.08544658124446869]"
7,2019-03-08T20:49:58.265Z,94,116,69,"[0.7585916519165039, -0.3825882077217102, -0.382095605134964, 0.36354944109916687]","[36.0840950012207, 59.080322265625, -30.294321060180664]","[0.25650298595428467, 0.2337789237499237, -0.0817319005727768]"
7,2019-03-08T20:49:59.271Z,94,116,69,"[0.6417515873908997, -0.6422558426856995, -0.34693261981010437, 0.23515988886356354]","[95.67567443847656, 48.36177062988281, 12.500232696533203]","[0.2768651843070984, -0.0669112354516983, 0.5249271988868713]"
7,2019-03-08T20:50:00.278Z,94,117,69,"[0.7151084542274475, -0.5255139470100403, -0.35805925726890564, 0.2902563810348511]","[70.62102508544922, 54.802494049072266, -3.8596997261047363]","[0.24398288130760193, 0.5438504219055176, 0.266240656375885]"
7,2019-03-08T20:50:01.284Z,94,119,69,"[0.7826979160308838, -0.3447006046772003, -0.45007234811782837, 0.2569056451320648]","[40.798675537109375, 61.84235763549805, -11.227173805236816]","[-0.004621909931302071, 0.6485000252723694, 0.028643321245908737]"
7,2019-03-08T20:50:02.290Z,94,120,70,"[0.8032705187797546, -0.3247378170490265, -0.4327842891216278, 0.2489972710609436]","[36.453243255615234, 58.98177719116211, -13.345064163208008]","[0.25294315814971924, 0.32012248039245605, -0.4941904544830322]"
7,2019-03-08T20:50:03.297Z,94,122,70,"[0.6958573460578918, -0.49470290541648865, -0.48352909088134766, 0.19300580024719238]","[85.10970306396484, 59.75685501098633, 24.616140365600586]","[0.21903453767299652, 0.26044386625289917, 0.25873076915740967]"
7,2019-03-08T20:50:04.303Z,94,123,70,"[0.6418581604957581, -0.5677276849746704, -0.5102223753929138, 0.0733247697353363]","[104.18368530273438, 47.58153533935547, 45.997894287109375]","[-0.19266894459724426, -0.001957626547664404, 0.5367118120193481]"
7,2019-03-08T20:50:05.309Z,93,124,71,"[0.6248780488967896, -0.4595479369163513, -0.6305791139602661, -0.026705242693424225]","[109.69437408447266, 49.7760009765625, 71.64915466308594]","[0.10772307217121124, -0.2914506793022156, 0.6894949078559875]"
7,2019-03-08T20:50:06.316Z,93,124,71,"[0.6882913112640381, -0.2676595151424408, -0.6693910360336304, -0.08080267161130905]","[94.73174285888672, 61.42803192138672, 79.05905151367188]","[-0.01239363569766283, 0.38130414485931396, 0.6223713755607605]"
7,2019-03-08T20:50:07.323Z,92,124,71,"[0.7272229790687561, -0.17586781084537506, -0.6456834077835083, -0.15267698466777802]","[77.02948760986328, 62.302001953125, 75.09402465820312]","[0.04754658043384552, 0.3456137776374817, -0.000313114607706666]"
7,2019-03-08T20:50:08.329Z,92,123,70,"[0.7295247912406921, -0.1736374944448471, -0.6476876735687256, -0.13470061123371124]","[76.7551040649414, 63.92645263671875, 73.5162124633789]","[0.07067364454269409, 0.4512171149253845, 0.13470308482646942]"
7,2019-03-08T20:50:09.335Z,92,123,70,"[0.6600017547607422, -0.32062089443206787, -0.6706670522689819, -0.10865367949008942]","[100.47406768798828, 54.647708892822266, 82.37242889404297]","[0.20715808868408203, 0.5451462268829346, 0.26365044713020325]"
7,2019-03-08T20:50:10.344Z,92,123,70,"[0.655443012714386, -0.12911246716976166, -0.7082495093345642, -0.2282698154449463]","[94.24639892578125, 60.399383544921875, 102.56399536132812]","[0.1132000982761383, 0.6127662658691406, 0.16037751734256744]"
7,2019-03-08T20:50:11.349Z,92,123,70,"[0.5225847363471985, 0.048532724380493164, -0.7033082246780396, -0.47948646545410156]","[89.44850158691406, 51.40896224975586, 136.05374145507812]","[0.09666093438863754, 0.2540777325630188, 5.860056262463331e-05]"
7,2019-03-08T20:50:12.358Z,92,123,70,"[0.2603916525840759, 0.25366660952568054, -0.6535183191299438, -0.6639000177383423]","[88.665771484375, 42.62212371826172, 178.89459228515625]","[0.13745342195034027, -0.06881632655858994, 0.06938425451517105]"
7,2019-03-08T20:50:13.368Z,92,123,70,"[0.05514748394489288, 0.4848833978176117, -0.3951631784439087, -0.7782627940177917]","[68.83216857910156, 52.969783782958984, -150.41012573242188]","[-0.1784450113773346, -0.01429007388651371, 0.48621878027915955]"
7,2019-03-08T20:50:14.378Z,92,123,70,"[-0.033273231238126755, 0.3639000952243805, -0.7187407612800598, -0.5915077924728394]","[108.81880187988281, 22.499160766601562, -142.49717712402344]","[-0.3232724368572235, -0.2588447630405426, 0.6657770872116089]"
7,2019-03-08T20:50:15.385Z,92,124,70,"[0.04895837977528572, 0.3903737962245941, -0.6268110275268555, -0.6725468635559082]","[96.42000579833984, 35.90653991699219, -148.47373962402344]","[0.13695020973682404, -0.14017000794410706, 0.7012162208557129]"
7,2019-03-08T20:50:16.391Z,92,125,70,"[-0.02780732326209545, 0.4822785258293152, -0.43700921535491943, -0.7587207555770874]","[77.50787353515625, 45.03394317626953, -138.9906768798828]","[-0.06331901252269745, 0.4687546491622925, 0.2284204065799713]"
7,2019-03-08T20:50:17.396Z,92,125,71,"[-0.048029929399490356, 0.5146133899688721, -0.3730919063091278, -0.7704989314079285]","[72.91089630126953, 49.21615219116211, -135.47900390625]","[0.2736639380455017, 0.3314732611179352, -0.14289242029190063]"
7,2019-03-08T20:50:18.402Z,92,125,71,"[-0.03477178514003754, 0.49892520904541016, -0.3955797851085663, -0.7703124284744263]","[73.6327133178711, 47.82918930053711, -138.105224609375]","[0.29305413365364075, 0.04975980147719383, -0.2624499797821045]"
7,2019-03-08T20:50:19.409Z,92,126,71,"[0.3399066627025604, 0.24837607145309448, -0.6421440839767456, -0.6406432390213013]","[85.46033477783203, 49.00607681274414, 169.76744079589844]","[0.3335760235786438, 0.1987963169813156, -0.14053663611412048]"
7,2019-03-08T20:50:20.415Z,92,126,71,"[0.6987378001213074, -0.17271439731121063, -0.6197468042373657, -0.3128085434436798]","[74.69424438476562, 49.290672302246094, 86.82453155517578]","[-0.0992109403014183, -0.02577267587184906, -0.11124447733163834]"
7,2019-03-08T20:50:21.421Z,92,125,70,"[0.7455037832260132, -0.430624395608902, -0.48124566674232483, -0.16489239037036896]","[78.29325103759766, 35.136592864990234, 53.84868240356445]","[0.22067557275295258, -0.23409956693649292, 0.10692915320396423]"
7,2019-03-08T20:50:22.428Z,92,125,70,"[0.7541662454605103, -0.2579232454299927, -0.550032913684845, -0.2493443489074707]","[68.45619201660156, 44.50804138183594, 67.70243072509766]","[-0.03641533851623535, 0.14011815190315247, 0.32866430282592773]"
7,2019-03-08T20:50:23.434Z,92,125,70,"[0.7876068949699402, -0.18285374343395233, -0.5461311340332031, -0.2190447747707367]","[57.446651458740234, 51.27589416503906, 60.55533218383789]","[0.29860883951187134, 0.3419724702835083, -0.07664971053600311]"
7,2019-03-08T20:50:24.441Z,92,125,70,"[0.8153782486915588, -0.11778970807790756, -0.5396251082420349, -0.1734609454870224]","[44.21293640136719, 57.04873275756836, 48.91836166381836]","[0.14960497617721558, 0.6441912055015564, -0.47466298937797546]"
7,2019-03-08T20:50:25.447Z,92,125,70,"[0.7793618440628052, -0.12259101122617722, -0.5667845606803894, -0.23732247948646545]","[54.56093978881836, 55.6162223815918, 64.30398559570312]","[0.4549132287502289, 0.40146109461784363, -0.31421488523483276]"
7,2019-03-08T20:50:26.453Z,92,125,70,"[0.7329928874969482, -0.11035323888063431, -0.5927882790565491, -0.3148740828037262]","[62.98218536376953, 53.08473587036133, 80.5213394165039]","[0.2906622886657715, 0.08891111612319946, -0.17489735782146454]"
7,2019-03-08T20:50:27.462Z,92,125,70,"[0.6227695345878601, -0.7562171220779419, -0.10794269293546677, 0.1692395955324173]","[100.45310974121094, 22.98006248474121, -2.959848165512085]","[-0.15074500441551208, -0.36869168281555176, 0.4232076108455658]"
7,2019-03-08T20:50:28.469Z,92,125,70,"[0.7550069093704224, -0.5540323257446289, -0.16586916148662567, 0.3090311586856842]","[65.72453308105469, 36.36245346069336, -20.56319236755371]","[-0.017516210675239563, 0.03676426410675049, 0.005730129778385162]"
7,2019-03-08T20:50:29.472Z,93,115,68,"[0.8094632029533386, -0.3288276195526123, -0.2786216139793396, 0.39876294136047363]","[26.26506233215332, 45.50539779663086, -41.27539825439453]","[0.14737820625305176, 0.698924720287323, -0.5980714559555054]"
7,2019-03-08T20:50:30.479Z,93,115,68,"[0.7876589298248291, -0.34130576252937317, -0.19970890879631042, 0.4724617302417755]","[26.919361114501953, 39.57688522338867, -52.069908142089844]","[0.06643575429916382, 0.22316725552082062, -0.6879333257675171]"
7,2019-03-08T20:50:31.485Z,94,114,68,"[0.8040287494659424, -0.37639617919921875, -0.26771843433380127, 0.3744204342365265]","[35.22439956665039, 45.42787551879883, -34.80224609375]","[0.0810803472995758, 0.33861926198005676, -0.7463763952255249]"
7,2019-03-08T20:50:32.492Z,94,113,68,"[0.7145227789878845, -0.49864649772644043, -0.2483723759651184, 0.4232257604598999]","[52.94366455078125, 50.9881477355957, -34.562618255615234]","[-0.09275294095277786, 0.42865240573883057, 0.09226293861865997]"
7,2019-03-08T20:50:33.499Z,94,112,68,"[0.6620339751243591, -0.5861477851867676, -0.350829154253006, 0.3083192706108093]","[83.20492553710938, 55.68626022338867, 0.3089612126350403]","[0.11584410816431046, 0.15508466958999634, 0.37516793608665466]"
7,2019-03-08T20:50:34.509Z,94,112,68,"[0.603347897529602, -0.6356040239334106, -0.42664965987205505, 0.22349292039871216]","[106.62283325195312, 53.02922058105469, 26.9614200592041]","[-0.18297433853149414, 0.28547781705856323, 0.8425692915916443]"
7,2019-03-08T20:50:35.516Z,95,112,68,"[0.6479256749153137, -0.5253583192825317, -0.5491940975189209, 0.05076219514012337]","[103.94768524169922, 49.907955169677734, 52.54878616333008]","[0.1912955641746521, -0.08950413018465042, 0.6067559719085693]"
7,2019-03-08T20:50:36.525Z,95,113,68,"[0.6111020445823669, -0.32318243384361267, -0.713736355304718, -0.1126401498913765]","[112.28137969970703, 53.08477020263672, 94.22159576416016]","[0.07442532479763031, 0.3988451659679413, 0.6609589457511902]"
7,2019-03-08T20:50:37.531Z,95,114,68,"[0.5116674900054932, 0.06681029498577118, -0.7181059718132019, -0.4669654071331024]","[93.82611083984375, 52.86916732788086, 140.75204467773438]","[0.05168388783931732, 0.1538788229227066, -0.050601694732904434]"
7,2019-03-08T20:50:38.538Z,94,115,68,"[-0.10033095628023148, 0.4588674008846283, -0.5308166146278381, -0.7054135203361511]","[88.95440673828125, 32.74274444580078, -131.6287841796875]","[0.0386904813349247, -0.05425911396741867, 0.1838718205690384]"
7,2019-03-08T20:50:39.546Z,94,117,69,"[-0.47025033831596375, 0.528885543346405, -0.47565343976020813, -0.5223969221115112]","[90.6875228881836, 6.040073394775391, -89.90147399902344]","[-0.29878783226013184, -0.5172849893569946, 0.10763061046600342]"
7,2019-03-08T20:50:40.551Z,94,117,69,"[-0.4475771188735962, 0.5755693912506104, -0.31724420189857483, -0.6064245104789734]","[81.3974838256836, 24.46242904663086, -86.01793670654297]","[-0.20367980003356934, 0.05220642313361168, 0.2953467071056366]"
7,2019-03-08T20:50:41.559Z,94,118,69,"[-0.46709245443344116, 0.4695635437965393, -0.11035424470901489, -0.7410510778427124]","[48.40043258666992, 36.35951232910156, -98.76173400878906]","[-0.21771931648254395, 0.21919631958007812, -0.4453314244747162]"
7,2019-03-08T20:50:42.566Z,94,119,69,"[-0.4315701425075531, 0.4409239888191223, -0.11379186064004898, -0.7787070870399475]","[43.623130798339844, 36.0494384765625, -107.16915893554688]","[0.18511298298835754, 0.17657428979873657, -0.7155503034591675]"
7,2019-03-08T20:50:43.572Z,94,120,70,"[-0.4044798016548157, 0.6442530751228333, -0.1704040914773941, -0.6263359189033508]","[81.3468246459961, 42.00440979003906, -77.77655029296875]","[0.1487402617931366, 0.14174747467041016, 0.11393705010414124]"
7,2019-03-08T20:50:44.578Z,94,121,70,"[-0.357665091753006, 0.6492195725440979, -0.30895912647247314, -0.5959312319755554]","[92.33032989501953, 33.55744552612305, -83.18959045410156]","[-0.036070045083761215, -0.1999051868915558, 0.2135157585144043]"
7,2019-03-08T20:50:45.584Z,95,123,71,"[-0.27132588624954224, 0.5699942111968994, -0.3460991084575653, -0.6940492391586304]","[82.02456665039062, 37.11357116699219, -104.74614715576172]","[-0.3488575220108032, -0.037159502506256104, 0.22112888097763062]"
7,2019-03-08T20:50:46.591Z,95,125,71,"[-0.3375304639339447, 0.5988926291465759, -0.2872970700263977, -0.6669792532920837]","[81.50865936279297, 37.22560501098633, -93.94647216796875]","[-0.019014831632375717, -0.05976477265357971, 0.20944347977638245]"
7,2019-03-08T20:50:47.597Z,95,126,71,"[-0.46365758776664734, 0.6022836565971375, 0.10387758165597916, -0.6414713263511658]","[59.2562141418457, 60.34528350830078, -71.68865966796875]","[0.4124837815761566, 0.06694161146879196, 0.10625229775905609]"
7,2019-03-08T20:50:48.603Z,95,127,71,"[-0.4575352072715759, 0.7007870078086853, -0.09012175351381302, -0.5398492217063904]","[89.87968444824219, 42.38981628417969, -57.12713623046875]","[-0.02148994244635105, -0.23067370057106018, 0.25599271059036255]"
7,2019-03-08T20:50:49.610Z,95,128,72,"[-0.6241535544395447, 0.617131233215332, 0.2607146203517914, -0.40200671553611755]","[79.65570068359375, 55.24867248535156, -18.41192626953125]","[0.21250660717487335, 0.3262103796005249, 0.03152166306972504]"
7,2019-03-08T20:50:50.616Z,95,128,72,"[-0.7099028825759888, 0.47663694620132446, 0.5126497149467468, -0.07775267958641052]","[88.07987976074219, 53.319854736328125, 39.29423904418945]","[-0.17069163918495178, 0.3211471736431122, 0.29230743646621704]"
7,2019-03-08T20:50:51.621Z,95,128,72,"[-0.6825953722000122, 0.14378173649311066, 0.6523247957229614, 0.29641661047935486]","[79.54335021972656, 53.64012908935547, 92.589111328125]","[0.40476202964782715, -0.505627453327179, -0.2622947692871094]"
7,2019-03-08T20:50:52.626Z,95,128,72,"[-0.5213223695755005, 0.5229473114013672, 0.6546472311019897, 0.16182155907154083]","[118.08879089355469, 30.884981155395508, 83.9466323852539]","[-0.13497737050056458, -0.38135698437690735, 0.6923311352729797]"
7,2019-03-08T20:50:53.632Z,95,128,72,"[-0.5801907181739807, 0.3275619149208069, 0.7091434597969055, 0.23064595460891724]","[107.30655670166016, 42.20424270629883, 98.70915985107422]","[-0.01672040857374668, 0.05354782193899155, 0.7249795794487]"
7,2019-03-08T20:50:54.639Z,95,128,72,"[-0.637484073638916, 0.18864664435386658, 0.696042537689209, 0.27120354771614075]","[93.7145767211914, 51.730743408203125, 100.79975128173828]","[0.15707793831825256, 0.29295194149017334, 0.08168713003396988]"
7,2019-03-08T20:50:55.645Z,95,128,72,"[-0.6650802493095398, 0.12343814224004745, 0.6679515838623047, 0.31027743220329285]","[82.40067291259766, 54.28028869628906, 98.35801696777344]","[0.4221053123474121, 0.14529965817928314, -0.15386630594730377]"
7,2019-03-08T20:50:56.651Z,95,128,72,"[-0.5474458932876587, 0.1753377765417099, 0.7466006278991699, 0.3348838686943054]","[104.29356384277344, 44.42792510986328, 118.35088348388672]","[0.12785513699054718, 0.1079934760928154, 0.2750467360019684]"
7,2019-03-08T20:50:57.658Z,95,128,72,"[-0.5845289826393127, 0.3731774091720581, 0.6969467997550964, 0.18256448209285736]","[109.89617919921875, 42.72758865356445, 92.97533416748047]","[-0.13725322484970093, -0.08210965991020203, 0.4316630959510803]"
7,2019-03-08T20:50:58.663Z,95,128,72,"[-0.6523357629776001, 0.5503478050231934, 0.1297377645969391, -0.5047211647033691]","[58.441890716552734, 46.453025817871094, -48.46250534057617]","[0.21500296890735626, 0.24442589282989502, 0.16097357869148254]"
7,2019-03-08T20:50:59.668Z,96,128,72,"[-0.549312949180603, 0.5703026652336121, -0.11651040613651276, -0.599529504776001]","[67.18363952636719, 33.767581939697266, -72.21050262451172]","[-0.03003356233239174, 0.09217938780784607, 0.1694573163986206]"
